	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
Rbm24	0	0	0	0
Rbm25	5	3	5	7
Rbm26	3	5	3	0
Rbm27	4	5	5	2
Rbm28	2	3	0	0
Rbm3	2	1	1	1
Rbm31y	0	0	0	0
Rbm33	2	1	0	2
Rbm34	0	0	1	0
Rbm38	0	4	3	1
Rbm39	6	3	3	6
Rbm3os	0	0	0	0
Rbm4	0	0	1	0
Rbm41	1	0	0	0
Rbm42	0	0	0	0
Rbm43	0	1	0	0
Rbm44	0	0	0	0
Rbm45	1	0	0	0
Rbm46	0	0	0	0
Rbm46os	0	0	0	0
Rbm47	0	2	2	1
Rbm48	0	0	0	0
Rbm4b	0	0	0	0
Rbm5	2	3	3	1
Rbm6	4	1	1	0
Rbm6-ps2	0	0	0	0
Rbm7	2	0	1	3
Rbm8a	0	3	0	2
Rbms1	6	2	2	2
Rbms2	1	1	1	1
Rbms3	0	0	0	0
Rbmx	1	1	1	0
Rbmx2	0	0	1	1
Rbmxl1	1	0	0	0
Rbmxl2	0	0	0	0
Rbmy	0	0	0	0
Rbmyf1	0	0	0	0
Rbmyf2	0	0	0	0
Rbmyf3	0	0	0	0
Rbmyf5	0	0	0	0
Rbmyf6	0	0	0	0
Rbmyf7	0	0	0	0
Rbmyf8	0	0	0	0
Rbmyf9	0	0	0	0
Rbp1	0	0	0	0
Rbp2	0	0	0	0
Rbp3	0	0	0	0
Rbp4	0	0	0	0
Rbp7	0	0	0	0
Rbpj	1	2	1	0
Rbpj-ps3	0	0	0	0
Rbpjl	0	0	0	0
Rbpms	2	2	1	2
Rbpms2	0	0	0	0
Rbsn	0	1	0	1
Rbx1	2	2	1	2
Rc3h1	4	1	3	0
Rc3h2	0	0	3	2
Rcan1	0	0	1	0
Rcan2	0	0	0	0
Rcan3	0	0	1	0
Rcbtb1	0	0	0	1
Rcbtb2	0	0	0	1
Rcc1	2	1	0	1
Rcc1l	0	1	0	0
Rcc2	1	3	3	4
Rccd1	0	0	0	0
Rce1	0	2	0	0
Rchy1	0	1	1	0
Rcl1	0	0	0	0
Rcn1	1	0	0	0
Rcn2	0	1	1	0
Rcn3	0	0	0	0
Rcor1	1	0	4	2
Rcor2	0	1	1	0
Rcor3	1	1	0	0
Rcsd1	0	0	0	0
Rcvrn	0	0	0	0
Rd3	0	0	0	0
Rd3l	0	0	0	0
Rdh1	0	0	0	0
Rdh10	0	0	0	0
Rdh11	0	0	0	1
Rdh12	0	0	0	0
Rdh13	0	1	0	1
Rdh14	0	0	0	0
Rdh16	0	0	0	0
Rdh16f2	0	0	0	0
Rdh19	0	0	0	0
Rdh5	0	0	0	0
Rdh7	0	0	0	0
Rdh8	0	0	0	0
Rdh9	0	0	0	0
Rdm1	0	2	1	1
Rdx	2	6	8	7
Rec114	0	0	0	0
Rec8	0	1	0	0
Reck	1	0	0	0
Recql	0	0	1	0
Recql4	0	0	0	0
Recql5	0	0	0	1
Redic1	0	0	0	0
Redrum	0	0	0	0
Reep1	0	0	0	0
Reep2	0	0	1	0
Reep3	0	0	2	0
Reep4	1	1	2	1
Reep5	1	0	1	2
Reep6	0	0	0	0
Reg1	0	0	0	0
Reg2	0	0	0	0
Reg3a	0	0	0	0
Reg3b	0	0	0	0
Reg3d	0	0	0	0
Reg3g	0	0	0	0
Reg4	0	0	0	0
Rel	0	0	0	0
Rela	0	0	0	0
Relb	1	0	0	0
Relch	2	0	2	0
Rell1	1	1	0	0
Rell2	0	0	0	0
Reln	0	0	0	0
Relt	1	0	0	0
Rem1	0	0	0	0
Rem2	0	0	0	0
Ren1	0	0	0	0
Renbp	0	0	0	0
Reno1	0	0	0	0
Rep15	0	0	0	0
Repin1	0	0	0	0
Reps1	1	0	1	2
Reps2	0	0	0	0
Rer1	0	1	1	1
Rere	0	2	2	0
Rerg	0	0	0	0
Rergl	0	0	0	0
Resf1	1	3	2	1
Resp18	0	0	0	0
Rest	3	2	1	1
Ret	0	0	0	0
Retn	0	0	0	0
Retnla	0	0	0	0
Retnlb	0	0	0	0
Retnlg	0	0	0	0
Retreg1	1	1	0	1
Retreg2	0	0	1	0
Retreg3	1	0	0	0
Retsat	0	1	0	0
Rev1	1	2	2	2
Rev3l	1	0	0	1
Rex1bd	0	0	0	1
Rex2	0	0	0	0
Rexo1	0	1	0	0
Rexo2	0	0	0	0
Rexo4	1	0	1	0
Rexo5	0	0	0	0
Rfc1	4	2	2	0
Rfc2	0	1	1	1
Rfc3	0	1	0	0
Rfc4	1	1	0	0
Rfc5	1	0	1	1
Rfesd	0	0	0	0
Rffl	2	1	2	1
Rfk	1	0	0	2
Rflna	0	0	0	0
Rflnb	0	0	0	0
Rfng	1	0	0	0
Rfpl4	0	0	0	0
Rfpl4b	0	0	0	0
Rft1	0	0	0	3
Rftn1	0	0	0	0
Rftn2	0	0	0	0
Rfwd3	3	1	0	0
Rfx1	0	0	0	0
Rfx2	0	0	0	0
Rfx3	1	0	0	0
Rfx4	0	0	0	0
Rfx5	1	1	0	0
Rfx6	0	0	0	0
Rfx7	2	2	1	1
Rfx8	0	0	0	0
Rfxank	0	1	0	0
Rfxap	0	0	0	0
Rgcc	0	0	0	0
Rgl1	1	1	1	1
Rgl2	0	0	2	1
Rgl3	0	0	0	0
Rgma	0	0	1	0
Rgmb	0	0	0	0
Rgn	0	0	0	0
Rgp1	1	0	0	4
Rgr	0	0	0	0
Rgs1	0	0	0	0
Rgs10	0	0	0	0
Rgs11	0	0	0	0
Rgs12	1	0	0	2
Rgs13	0	0	0	0
Rgs14	0	0	0	0
Rgs16	0	0	0	0
Rgs17	1	0	0	0
Rgs18	0	0	0	0
Rgs19	0	0	0	0
Rgs2	0	0	0	0
Rgs20	0	1	0	0
Rgs21	0	0	0	0
Rgs22	0	0	0	0
Rgs3	0	0	0	0
Rgs4	0	0	0	0
Rgs5	0	0	0	0
Rgs6	0	0	0	0
Rgs7	0	0	0	0
Rgs7bp	0	0	0	0
Rgs8	0	0	0	0
Rgs9	0	0	0	0
Rgs9bp	1	0	0	0
Rgsl1	0	0	0	0
Rhag	0	0	0	0
Rhbdd1	0	0	0	0
Rhbdd2	1	0	0	0
Rhbdd3	0	0	0	0
Rhbdf1	2	0	0	0
Rhbdf2	1	4	1	1
Rhbdl1	0	0	0	0
Rhbdl2	0	0	0	0
Rhbdl3	0	0	0	1
Rhbg	0	0	0	0
Rhcg	0	0	0	0
Rhd	0	0	0	0
Rheb	1	1	1	1
Rhebl1	1	1	0	2
Rhno1	1	0	0	0
Rho	0	0	0	0
Rhoa	4	4	3	3
Rhob	1	1	1	2
Rhobtb1	0	0	0	0
Rhobtb2	1	0	1	0
Rhobtb3	0	0	0	1
Rhoc	3	0	0	0
Rhod	0	0	0	0
Rhof	1	0	0	0
Rhog	0	0	1	0
Rhoh	0	0	0	0
Rhoj	0	0	0	0
Rhoq	0	0	0	0
Rhot1	2	2	1	2
Rhot2	0	0	0	0
Rhou	1	0	0	1
Rhov	0	0	0	0
Rhox1	0	0	0	0
Rhox10	0	0	0	0
Rhox11	0	0	0	0
Rhox11-ps1	0	0	0	0
Rhox11-ps3	0	0	0	0
Rhox12	0	0	0	0
Rhox13	0	0	0	0
Rhox2-ps	0	0	0	0
Rhox2a	0	0	0	0
Rhox2b	0	0	0	0
Rhox2c	0	0	0	0
Rhox2d	0	0	0	0
Rhox2e	0	0	0	0
Rhox2f	0	0	0	0
Rhox2g	0	0	0	0
Rhox2h	0	0	0	0
Rhox3a	0	0	0	0
Rhox3a2	0	0	0	0
Rhox3b-ps	0	0	0	0
Rhox3c	0	0	0	0
Rhox3d-ps	0	0	0	0
Rhox3e	0	0	0	0
Rhox3f	0	0	0	0
Rhox3g	0	0	0	0
Rhox3h	0	0	0	0
Rhox4a	0	0	0	0
Rhox4a2	0	0	0	0
Rhox4b	0	0	0	0
Rhox4c	0	0	0	0
Rhox4d	0	0	0	0
Rhox4e	0	0	0	0
Rhox4f	0	0	0	0
Rhox4g	0	0	0	0
Rhox5	12	9	9	8
Rhox6	0	1	0	1
Rhox7-ps1	0	0	0	0
Rhox7-ps2	0	0	0	0
Rhox7a	0	0	0	0
Rhox7b	0	0	0	0
Rhox8	0	0	0	0
Rhox9	0	1	0	2
Rhpn1	0	0	0	0
Rhpn2	0	0	0	0
Ribc1	0	0	0	0
Ribc2	0	0	0	0
Ric1	3	2	3	2
Ric3	0	0	0	0
Ric8a	0	0	0	1
Ric8b	0	0	0	0
Rictor	1	2	2	1
Rida	0	0	0	2
Rif1	5	11	1	6
Rigi	0	0	0	1
Riiad1	0	0	0	0
Rilp	0	0	0	0
Rilpl1	1	0	0	1
Rilpl2	0	0	0	0
Rimbp2	0	0	0	0
Rimbp3	0	0	0	0
Rimkla	0	0	0	0
Rimklb	0	0	0	0
Rimoc1	3	1	2	0
Rims1	0	0	0	0
Rims2	0	0	0	0
Rims3	0	0	0	0
Rims4	0	0	0	0
Rin1	0	1	1	2
Rin2	0	1	0	0
Rin3	2	1	0	0
Ring1	1	0	0	0
Rinl	0	0	0	0
Rint1	0	1	2	0
Riok1	1	0	0	0
Riok2	1	0	0	0
Riok3	1	3	1	0
Riox1	0	0	0	0
Riox2	0	0	0	1
Ripk1	2	0	0	0
Ripk2	0	0	0	0
Ripk3	0	0	0	0
Ripk4	0	0	0	0
Ripor1	1	0	0	1
Ripor2	0	0	0	0
Ripor3	0	0	0	0
Ripply1	0	0	0	0
Ripply2	0	0	0	0
Ripply3	0	0	0	0
Rit1	0	0	0	0
Rit2	0	0	0	0
Rita1	1	0	0	0
Rlbp1	0	0	0	0
Rlf	1	1	4	1
Rlig1	0	0	0	0
Rlim	5	5	3	6
Rln1	0	0	0	0
Rln3	0	0	0	0
Rmc1	0	0	1	0
Rmdn1	0	0	0	0
Rmdn2	0	0	0	0
Rmdn3	1	0	0	1
Rmi1	1	0	0	0
Rmi2	0	0	0	0
Rmnd1	0	1	0	0
Rmnd5a	1	2	1	1
Rmnd5b	0	1	0	0
Rmrp	0	0	0	0
Rmst	0	0	0	0
Rn18s	6	7	7	6
Rn5s	0	0	0	0
Rn5s-ps1	0	0	0	0
Rn7s1	0	0	0	0
Rn7s2	0	0	0	0
Rn7sk	24	22	21	22
Rnase1	0	0	0	0
Rnase10	0	0	0	0
Rnase11	0	0	0	0
Rnase12	0	0	0	0
Rnase13	0	0	0	0
Rnase2a	0	0	0	0
Rnase2b	0	0	0	0
Rnase4	0	0	0	0
Rnase6	0	0	0	0
Rnase9	0	0	0	0
Rnaseh1	0	0	0	0
Rnaseh2a	1	0	1	3
Rnaseh2b	0	0	0	0
Rnaseh2c	0	0	0	0
Rnasek	0	0	0	0
Rnasel	0	0	0	0
Rnaset2a	0	0	0	0
Rnaset2b	0	0	0	0
Rnd1	0	0	0	0
Rnd2	1	0	0	0
Rnd3	0	0	2	0
Rnf10	1	3	1	2
Rnf103	0	1	1	2
Rnf11	0	0	3	1
Rnf111	1	1	0	1
Rnf112	0	0	0	0
Rnf113a1	0	0	0	0
Rnf113a2	0	0	1	0
Rnf114	1	0	1	0
Rnf115	1	0	0	1
Rnf121	0	1	0	0
Rnf122	0	0	0	0
Rnf123	0	1	0	0
Rnf125	0	0	0	0
Rnf126	0	0	2	2
Rnf128	4	2	4	0
Rnf13	1	0	0	0
Rnf130	0	0	0	0
Rnf133	0	0	0	0
Rnf135	0	0	0	0
Rnf138	0	0	1	0
Rnf138rt1	0	0	0	0
Rnf139	1	0	2	0
Rnf14	0	2	0	1
Rnf141	0	0	0	0
Rnf144a	0	0	0	0
Rnf144b	1	0	0	1
Rnf145	2	2	3	4
Rnf146	0	0	0	0
Rnf148	0	0	0	0
Rnf149	2	2	1	0
Rnf150	1	0	0	0
Rnf151	0	0	0	0
Rnf152	0	0	0	0
Rnf157	1	2	0	0
Rnf166	2	0	0	0
Rnf167	1	1	1	0
Rnf168	3	3	0	1
Rnf169	0	1	0	1
Rnf17	1	0	0	3
Rnf170	0	0	0	0
Rnf180	0	0	0	0
Rnf181	0	0	0	1
Rnf182	0	0	0	0
Rnf183	0	0	0	0
Rnf185	0	1	0	1
Rnf186	0	0	0	0
Rnf187	0	1	1	4
Rnf19a	2	0	0	0
Rnf19b	1	2	1	0
Rnf2	2	0	1	1
Rnf20	2	1	2	1
Rnf207	0	0	0	0
Rnf208	0	0	0	0
Rnf212	0	0	0	0
Rnf212b	0	0	0	0
Rnf213	7	7	7	4
Rnf214	0	0	0	1
Rnf215	0	0	0	0
Rnf216	1	0	1	0
Rnf217	0	0	0	0
Rnf220	0	0	2	1
Rnf222	0	0	0	0
Rnf223	0	0	0	0
Rnf224	0	0	0	0
Rnf225	0	0	0	0
Rnf227	0	0	0	0
Rnf24	2	0	0	0
Rnf25	0	0	0	0
Rnf26	0	0	0	0
Rnf26rt	0	0	0	0
Rnf31	0	1	0	0
Rnf32	0	0	0	0
Rnf34	0	0	0	0
Rnf38	1	0	0	0
Rnf39	0	0	0	0
Rnf4	5	4	5	2
Rnf40	0	2	1	2
Rnf41	0	1	1	0
Rnf43	0	0	0	0
Rnf44	5	1	2	0
Rnf5	1	0	1	0
Rnf6	1	2	0	2
Rnf7	1	1	0	1
Rnf8	0	0	0	0
Rnft1	0	1	0	1
Rnft2	0	0	0	0
Rngtt	1	0	1	0
Rnh1	0	0	0	0
Rnls	0	0	0	0
Rnmt	0	0	1	2
Rnpc3	0	2	0	1
Rnpep	0	0	0	2
Rnpepl1	0	1	0	0
Rnps1	0	4	2	0
Rnu12	0	0	0	1
Rnu1a1	0	0	0	0
Rnu1b1	0	0	0	0
Rnu1b2	0	0	0	0
Rnu1b6	0	0	0	0
Rnu2-10	1	0	0	0
Rnu5g	0	0	0	0
Rnu6	0	0	0	0
Rnu7	0	0	0	0
Rnu7-ps1	0	0	0	0
Rnu7-ps3	0	0	0	0
Rny1	0	0	0	0
Rny3	0	0	0	0
Ro60	0	1	1	0
Robo1	0	0	0	0
Robo2	0	0	0	0
Robo3	0	0	0	0
Robo4	0	0	0	0
Rock1	4	2	2	6
Rock2	0	2	4	2
Rogdi	1	0	0	1
Rom1	0	0	0	0
Romo1	0	0	0	0
Ropn1	0	0	0	0
Ropn1l	0	0	0	0
Ror1	0	0	1	0
Ror2	0	0	1	0
Rora	0	1	0	0
Rorb	0	0	0	0
Rorc	0	0	0	0
Ros1	0	0	0	0
Rp1	0	0	0	0
Rp1l1	0	0	0	0
Rp2	0	1	0	0
Rp31-ps19	0	0	0	0
Rp9	0	0	1	1
Rpa1	1	1	3	3
Rpa2	1	0	1	0
Rpa3	0	0	0	1
Rpain	0	0	0	0
Rpap1	0	0	0	1
Rpap2	1	1	0	0
Rpap3	0	1	0	1
Rpap3-ps2	0	0	0	0
Rpe	0	1	2	2
Rpe65	0	0	0	0
Rpf1	0	1	2	0
Rpf2	0	0	0	0
Rpgr	0	0	0	0
Rpgrip1	0	0	0	0
Rpgrip1l	1	0	0	0
Rph3a	0	0	0	0
Rph3al	0	0	0	0
Rpia	0	0	0	0
Rpl10	5	1	4	3
Rpl10-ps1	0	0	0	0
Rpl10-ps2	0	0	0	0
Rpl10-ps3	0	0	0	0
Rpl10-ps5	0	0	0	0
Rpl10-ps6	0	0	0	0
Rpl10a	3	4	1	1
Rpl10a-ps1	0	0	0	0
Rpl10a-ps2	0	0	0	0
Rpl10a-ps3	0	0	0	0
Rpl10a-ps4	0	0	0	1
Rpl10l	0	0	0	0
Rpl11	1	2	1	1
Rpl12	7	10	6	6
Rpl13	3	1	1	1
Rpl13-ps1	0	0	0	0
Rpl13-ps2	0	0	0	0
Rpl13-ps3	0	0	0	0
Rpl13-ps4	0	0	0	0
Rpl13-ps5	0	0	0	0
Rpl13-ps6	0	0	0	0
Rpl13a	0	0	2	3
Rpl13a-ps1	0	0	0	0
Rpl14	4	9	4	7
Rpl14-ps1	0	0	0	0
Rpl15	3	2	5	4
Rpl15-ps1	0	0	0	0
Rpl15-ps3	0	0	0	0
Rpl15-ps5	0	0	0	0
Rpl17	6	9	7	5
Rpl17-ps1	0	0	0	0
Rpl17-ps10	0	0	0	0
Rpl17-ps11	0	0	0	0
Rpl17-ps2	0	0	0	0
Rpl17-ps3	0	0	0	0
Rpl17-ps4	0	0	0	0
Rpl17-ps5	0	0	0	0
Rpl17-ps6	0	0	0	0
Rpl17-ps9	0	0	0	0
Rpl18	2	2	2	2
Rpl18-ps1	0	0	0	0
Rpl18-ps2	0	0	0	0
Rpl18a	1	5	8	3
Rpl18a-ps1	0	0	0	0
Rpl18a-ps2	0	0	0	0
Rpl18a-ps4	0	0	0	0
Rpl19	3	9	2	4
Rpl19-ps1	0	0	0	0
Rpl19-ps11	0	0	0	0
Rpl19-ps12	0	0	0	0
Rpl19-ps2	0	0	0	0
Rpl19-ps3	0	0	0	0
Rpl19-ps4	0	0	0	0
Rpl19-ps5	0	0	0	0
Rpl19-ps6	0	0	0	0
Rpl19-ps7	0	0	0	0
Rpl19-ps9	0	0	0	0
Rpl21	4	3	1	4
Rpl21-ps1	0	0	0	0
Rpl21-ps11	0	0	0	0
Rpl21-ps12	0	0	0	0
Rpl21-ps13	0	0	0	0
Rpl21-ps14	0	0	0	0
Rpl21-ps15	0	0	0	0
Rpl21-ps2	0	0	0	0
Rpl21-ps3	0	0	0	0
Rpl21-ps4	0	0	0	0
Rpl21-ps5	0	0	0	0
Rpl21-ps6	0	0	0	0
Rpl21-ps7	0	0	0	0
Rpl21-ps8	0	0	0	0
Rpl21-ps9	0	0	0	0
Rpl22	2	2	1	2
Rpl22-ps1	0	0	0	0
Rpl22l1	1	3	1	0
Rpl23	9	4	6	9
Rpl23a	6	3	6	6
Rpl23a-ps1	0	0	0	0
Rpl23a-ps10	0	0	0	0
Rpl23a-ps11	0	0	0	0
Rpl23a-ps12	0	0	0	0
Rpl23a-ps2	0	0	0	0
Rpl23a-ps3	0	0	0	0
Rpl23a-ps4	0	0	0	0
Rpl23a-ps5	0	0	0	0
Rpl23a-ps6	0	0	0	0
Rpl23a-ps7	0	0	0	0
Rpl23a-ps8	0	0	0	0
Rpl23a-ps9	0	0	0	0
Rpl24	0	0	0	0
Rpl26	4	3	4	2
Rpl26-ps1	0	0	0	0
Rpl26-ps2	0	0	0	0
Rpl26-ps3	0	0	0	0
Rpl26-ps4	0	0	0	0
Rpl26-ps5	0	0	0	0
Rpl26-ps6	0	0	0	0
Rpl27	2	2	2	2
Rpl27-ps2	0	0	0	0
Rpl27-ps3	0	0	0	0
Rpl27a	4	0	1	6
Rpl27a-ps1	0	0	0	0
Rpl27a-ps2	0	0	0	0
Rpl28	2	6	5	3
Rpl28-ps1	0	0	0	0
Rpl28-ps3	1	0	0	0
Rpl29	1	2	0	0
Rpl29-ps1	0	0	0	0
Rpl3	9	11	3	9
Rpl3-ps1	0	0	0	0
Rpl3-ps2	0	0	0	0
Rpl30	3	2	2	1
Rpl31	4	3	0	1
Rpl31-ps12	0	0	0	0
Rpl31-ps14	0	0	0	0
Rpl31-ps15	0	0	0	0
Rpl31-ps16	0	0	0	0
Rpl31-ps17	0	0	0	0
Rpl31-ps18	0	0	0	0
Rpl31-ps20	0	0	0	0
Rpl31-ps21	0	0	0	0
Rpl31-ps24	0	0	0	0
Rpl31-ps3	0	0	0	0
Rpl31-ps4	0	0	0	0
Rpl31-ps5	0	0	0	0
Rpl31-ps6	0	0	0	0
Rpl31-ps7	0	0	0	0
Rpl32	7	5	8	3
Rpl32-ps	0	0	0	0
Rpl32l	0	0	0	0
Rpl34	2	0	2	2
Rpl34-ps1	0	0	0	0
Rpl34-ps2	0	0	0	0
Rpl35	2	1	0	1
Rpl35-ps1	0	0	0	0
Rpl35a	0	1	2	3
Rpl35rt	0	0	0	0
Rpl36	2	1	3	1
Rpl36-ps1	0	0	0	0
Rpl36-ps12	0	1	0	1
Rpl36-ps4	0	0	0	0
Rpl36-ps8	0	0	0	0
Rpl36a	4	2	1	2
Rpl36a-ps1	0	0	0	0
Rpl36a-ps2	0	0	0	0
Rpl36al	0	0	0	0
Rpl37	6	6	2	1
Rpl37a	1	2	0	1
Rpl37rt	0	0	0	0
Rpl38	4	5	2	1
Rpl39	0	1	3	1
Rpl39l	0	0	0	0
Rpl3l	0	0	0	0
Rpl4	18	20	21	9
Rpl41	2	4	2	0
Rpl5	3	4	4	6
Rpl5-ps1	0	0	0	0
Rpl5-ps2	0	0	0	0
Rpl6	2	3	2	5
Rpl6l	0	0	0	0
Rpl7	7	14	6	10
Rpl7-ps7	0	0	0	1
Rpl7-ps8	0	0	0	0
Rpl7-ps9	0	0	0	0
Rpl7a	6	4	6	5
Rpl7a-ps1	0	0	0	0
Rpl7a-ps10	0	0	0	0
Rpl7a-ps11	0	0	0	0
Rpl7a-ps12	0	0	0	0
Rpl7a-ps13	0	0	0	0
Rpl7a-ps14	0	0	0	0
Rpl7a-ps2	0	0	0	0
Rpl7a-ps3	0	0	0	0
Rpl7a-ps4	0	0	0	0
Rpl7a-ps5	0	0	0	0
Rpl7a-ps6	0	0	0	0
Rpl7a-ps7	0	1	0	0
Rpl7a-ps8	0	0	0	0
Rpl7a-ps9	0	0	0	0
Rpl7l1	1	0	1	1
Rpl8	6	8	11	9
Rpl9	3	5	7	6
Rpl9-ps1	0	0	0	0
Rpl9-ps2	0	0	0	0
Rpl9-ps4	0	0	0	0
Rpl9-ps5	0	0	0	0
Rpl9-ps6	0	0	0	0
Rpl9-ps8	0	0	0	0
Rpl9-ps9	0	0	0	0
Rplp0	10	1	1	9
Rplp0-ps1	0	0	0	0
Rplp1	8	3	4	3
Rplp2	4	6	4	2
Rpn1	2	5	3	2
Rpn2	3	2	6	5
Rpp14	0	0	0	0
Rpp21	0	0	0	0
Rpp25	0	0	0	0
Rpp25l	0	0	0	0
Rpp30	0	0	0	0
Rpp38	0	0	0	0
Rpp40	0	1	0	0
Rpph1	1	0	0	1
Rprd1a	0	0	0	1
Rprd1b	0	1	1	1
Rprd2	0	3	1	1
Rprl1	0	0	0	0
Rprl3	1	0	0	2
Rprm	0	0	0	0
Rprml	0	0	0	0
Rps10	0	0	0	0
Rps10-ps1	0	0	0	0
Rps10-ps2	0	0	0	0
Rps10-ps3	0	0	0	0
Rps10-ps4	0	0	0	0
Rps11	2	6	3	7
Rps11-ps1	0	0	0	0
Rps11-ps2	0	0	0	0
Rps11-ps3	0	0	0	0
Rps11-ps4	0	0	0	0
Rps11-ps5	0	0	0	0
Rps12	3	6	4	5
Rps12-ps1	0	0	0	0
Rps12-ps10	0	0	2	0
Rps12-ps11	0	0	0	0
Rps12-ps12	0	0	0	0
Rps12-ps13	0	0	0	0
Rps12-ps14	0	0	0	0
Rps12-ps15	0	0	0	0
Rps12-ps16	0	0	0	0
Rps12-ps17	0	0	0	0
Rps12-ps18	0	0	0	0
Rps12-ps19	0	0	0	0
Rps12-ps2	0	0	0	0
Rps12-ps20	0	0	0	0
Rps12-ps21	0	0	0	0
Rps12-ps22	0	0	0	0
Rps12-ps23	0	0	0	0
Rps12-ps24	0	0	0	0
Rps12-ps3	0	0	0	0
Rps12-ps5	0	0	0	0
Rps12-ps6	0	0	0	0
Rps12l1	0	0	0	0
Rps13	3	0	2	2
Rps13-ps1	2	1	1	0
Rps13-ps2	0	0	0	0
Rps13-ps4	0	0	0	0
Rps13-ps5	0	0	0	0
Rps13-ps6	0	0	0	0
Rps14	6	10	5	4
Rps15	4	8	3	4
Rps15-ps3	0	0	1	0
Rps15a	4	3	4	2
Rps15a-ps1	0	0	0	0
Rps15a-ps2	0	0	0	0
Rps15a-ps3	0	0	0	0
Rps15a-ps5	0	0	0	0
Rps15a-ps7	0	0	0	0
Rps15a-ps8	0	0	0	0
Rps16	0	1	2	3
Rps16-ps3	0	0	0	0
Rps17	1	2	1	5
Rps17-ps1	0	0	0	0
Rps18	5	3	3	5
Rps18-ps1	0	0	0	0
Rps18-ps2	0	0	0	0
Rps18-ps3	0	0	0	0
Rps18-ps4	0	0	0	0
Rps18-ps5	0	0	0	0
Rps18-ps6	0	0	0	1
Rps19	1	4	1	3
Rps19-ps1	0	0	0	0
Rps19-ps10	0	0	0	0
Rps19-ps11	0	0	0	0
Rps19-ps12	0	0	0	0
Rps19-ps13	0	0	0	0
Rps19-ps2	0	0	0	0
Rps19-ps3	0	0	0	0
Rps19-ps4	0	0	0	0
Rps19-ps6	0	0	0	0
Rps19-ps7	0	0	0	0
Rps19-ps8	0	0	0	0
Rps19bp1	0	0	0	0
Rps2	5	8	5	8
Rps2-ps10	0	0	0	0
Rps2-ps11	0	0	0	0
Rps2-ps13	1	1	1	1
Rps2-ps2	0	0	0	0
Rps2-ps3	0	0	0	0
Rps2-ps4	0	0	0	0
Rps2-ps5	0	0	0	0
Rps2-ps6	0	0	0	0
Rps2-ps7	0	0	0	0
Rps2-ps8	0	0	0	0
Rps2-ps9	0	0	0	0
Rps20	8	11	5	2
Rps21	1	2	5	2
Rps23	1	2	2	4
Rps23-ps1	0	0	0	0
Rps23-ps2	0	0	0	0
Rps23rg1	0	0	0	0
Rps24	7	8	4	4
Rps25	1	4	6	2
Rps26	5	7	4	2
Rps26-ps1	0	0	0	0
Rps27	1	5	2	3
Rps27a	4	2	8	5
Rps27a-ps1	0	0	0	0
Rps27a-ps2	0	0	0	0
Rps27a-ps3	0	0	0	0
Rps27l	5	2	1	3
Rps27rt	0	0	0	0
Rps28	5	1	1	3
Rps29	2	1	0	4
Rps3	8	2	4	7
Rps3a1	2	5	3	2
Rps3a2	0	0	0	0
Rps3a3	0	0	0	0
Rps4l-ps	0	0	0	0
Rps4x	6	1	2	3
Rps4x-ps	0	0	0	0
Rps5	9	10	5	8
Rps6	3	5	3	1
Rps6-ps1	0	0	0	0
Rps6-ps2	0	0	0	0
Rps6-ps3	0	0	0	0
Rps6-ps4	0	0	0	0
Rps6ka1	0	0	2	1
Rps6ka2	1	0	1	1
Rps6ka3	0	0	2	0
Rps6ka4	0	0	0	0
Rps6ka5	1	0	0	0
Rps6ka6	1	0	1	2
Rps6kb1	1	4	4	0
Rps6kb2	1	0	0	0
Rps6kc1	0	0	2	0
Rps6kl1	0	1	0	0
Rps7	3	3	1	2
Rps7-ps3	0	0	0	0
Rps8	3	9	5	11
Rps8-ps1	0	0	0	0
Rps8-ps2	0	0	0	0
Rps8-ps3	0	0	0	0
Rps8-ps4	0	0	0	0
Rps8-ps5	0	0	0	0
Rps9	6	3	7	3
Rpsa	8	4	2	8
Rpsa-ps1	0	0	0	0
Rpsa-ps10	0	1	0	0
Rpsa-ps11	0	0	0	0
Rpsa-ps12	0	0	0	0
Rpsa-ps2	1	0	0	1
Rpsa-ps3	0	0	0	0
Rpsa-ps4	0	0	0	0
Rpsa-ps5	0	0	0	0
Rpsa-ps6	0	0	0	0
Rpsa-ps7	2	2	2	0
Rpsa-ps8	0	0	0	0
Rpsa-ps9	0	0	0	0
Rptn	0	0	0	0
Rptor	0	0	0	3
Rptoros	0	0	0	0
Rpusd1	0	0	0	0
Rpusd2	0	1	0	1
Rpusd3	0	0	0	0
Rpusd4	0	1	1	0
Rrad	1	0	0	0
Rraga	1	1	0	0
Rragb	0	0	0	0
Rragc	0	0	0	1
Rragd	0	0	0	0
Rras	0	0	0	0
Rras2	1	3	2	0
Rrbp1	2	2	6	2
Rreb1	3	1	1	1
Rrh	0	0	0	0
Rrm1	1	2	2	2
Rrm2	10	2	3	7
Rrm2b	0	0	1	0
Rrn3	3	1	0	2
Rrp1	2	0	2	1
Rrp12	3	0	0	0
Rrp15	0	2	0	2
Rrp1b	2	3	0	2
Rrp36	0	1	0	0
Rrp7a	1	2	0	0
Rrp8	0	0	0	1
Rrp9	0	0	0	1
Rrs1	1	1	1	0
Rs1	0	0	0	0
Rsad1	1	1	0	0
Rsad2	0	0	0	1
